O3+hv-->O(1D)+O2 fjo3a
data a4 +0.0050470 +0.3056000 +0.5269000 +0.6547000 +0.6644000 +0.5174000 +0.2125000
data a5 +0.0254200 -0.1974000 -0.3759000 -0.4889000 -0.5149000 -0.4221000 -0.2063000
data a6 -0.0127800 +0.0509600 +0.1052000 +0.1414000 +0.1527000 +0.1291000 +0.0686500
NO3+hv-->NO+O2 fjno3a
data a0 +0.0002113 +0.0003791 +0.0010420 +0.0016620 +0.0021950 +0.0027890 +0.0034410
data a1 +0.0127900 +0.0685600 +0.0898500 +0.0999900 +0.1084000 +0.1154000 +0.1216000
data a2 +0.2924000 -0.0422400 -0.2031000 -0.2895000 -0.3624000 -0.4298000 -0.4928000
data a3 -1.1290000 -0.2637000 +0.2125000 +0.4797000 +0.7074000 +0.9254000 +1.1330000
data a4 +1.8310000 +0.6624000 -0.0407600 -0.4453000 -0.7923000 -1.1310000 -1.4550000
data a5 -1.3960000 -0.5982000 -0.0862600 +0.2130000 +0.4710000 +0.7260000 +0.9697000
data a6 +0.4097000 +0.1925000 +0.0462600 -0.0401200 -0.1150000 -0.1896000 -0.2607000
NO3+hv-->NO2+O(3P) fjno3b
data a0 +0.0020070 +0.0026260 +0.0057260 +0.0092890 +0.0129700 +0.0176800 +0.0235300
data a1 +0.0571400 +0.4115000 +0.6146000 +0.7388000 +0.8471000 +0.9384000 +1.0090000
data a2 +2.3310000 +0.5458000 -0.8554000 -1.7840000 -2.6550000 -3.4460000 -4.1340000
data a3 -8.4190000 -4.5620000 -0.5793000 +2.1500000 +4.8380000 +7.3330000 +9.5830000
data a4 +13.180000 +8.7900000 +3.0430000 -0.9543000 -5.0410000 -8.8670000 -12.390000
data a5 -9.8160000 -7.2660000 -3.1420000 -0.2579000 +2.7830000 +5.6390000 +8.3050000
data a6 +2.8340000 +2.2370000 +1.0700000 +0.2534000 -0.6305000 -1.4610000 -2.2440000
HONO+hv-->NO+OH fjhono
data a0 +2.977E-05 +3.129E-05 +2.922E-05 +2.659E-05 +2.507E-05 +2.717E-05 +3.790E-05
data a1 +0.0005187 +0.0005138 +0.0009115 +0.0016810 +0.0028910 +0.0046170 +0.0067360
data a2 +0.0068190 +0.0120700 +0.0138000 +0.0128200 +0.0088960 +0.0012700 -0.0095280
data a3 -0.0103500 -0.0258100 -0.0337600 -0.0357100 -0.0311000 -0.0177400 +0.0034860
data a4 +0.0064020 +0.0222400 +0.0317300 +0.0357200 +0.0335400 +0.0227000 +0.0038820
data a5 -0.0014490 -0.0070690 -0.0107400 -0.0125800 -0.0123200 -0.0089600 -0.0027230
HNO3+hv-->NO2+OH fjhno3
data a0 +1.754E-09 +2.216E-09 +2.304E-09 +2.186E-09 +1.905E-09 +1.555E-09 +1.284E-09
data a1 +6.207E-08 +2.199E-08 -1.322E-08 -3.606E-08 -3.789E-08 -1.576E-08 +3.566E-08
data a2 +3.135E-07 +7.865E-07 +1.251E-06 +1.669E-06 +1.975E-06 +2.141E-06 +2.219E-06
data a3 +1.480E-06 +8.807E-07 -1.622E-07 -1.315E-06 -2.336E-06 -3.109E-06 -3.621E-06
data a4 -1.713E-06 -1.578E-06 -7.441E-07 +3.377E-07 +1.377E-06 +2.243E-06 +2.843E-06
data a5 +5.908E-07 +6.380E-07 +3.952E-07 +3.581E-08 -3.276E-07 -6.481E-07 -8.732E-07
HO2NO2+hv-->NO2+HO2 fjho2no2
data a0 +1.077E-08 +1.596E-08 +1.883E-08 +1.953E-08 +1.828E-08 +1.518E-08 +1.130E-08
data a1 +3.754E-07 +5.299E-08 -3.052E-07 -5.758E-07 -6.780E-07 -4.707E-07 +1.485E-07
data a2 +2.651E-06 +7.015E-06 +1.231E-05 +1.782E-05 +2.316E-05 +2.730E-05 +2.950E-05
data a3 +1.070E-05 +5.948E-06 -4.574E-06 -1.772E-05 -3.227E-05 -4.550E-05 -5.497E-05
data a4 -1.318E-05 -1.270E-05 -4.641E-06 +7.175E-06 +2.146E-05 +3.534E-05 +4.611E-05
data a5 +4.683E-06 +5.393E-06 +3.123E-06 -7.115E-07 -5.656E-06 -1.066E-05 -1.470E-05
HCHO+hv-->HCO+H fjhchoa
data a0 +1.412E-07 +1.931E-07 +2.137E-07 +2.093E-07 +1.841E-07 +1.449E-07 +1.084E-07
data a1 +3.562E-06 +4.664E-07 -2.063E-06 -2.984E-06 -1.134E-06 +4.994E-06 +1.618E-05
data a2 +4.027E-05 +9.071E-05 +0.0001419 +0.0001895 +0.0002266 +0.0002427 +0.0002268
data a3 +2.702E-05 -6.359E-05 -0.0001846 -0.0003149 -0.0004364 -0.0005222 -0.0005401
data a4 -6.610E-05 -6.181E-06 +0.0001025 +0.0002315 +0.0003619 +0.0004661 +0.0005084
data a5 +2.836E-05 +1.440E-05 -2.070E-05 -6.559E-05 -0.0001132 -0.0001537 -0.0001736
HCHO+hv-->CO+H2 fjhchob
data a0 +4.517E-07 +5.656E-07 +5.925E-07 +5.692E-07 +5.128E-07 +4.635E-07 +5.013E-07
data a1 +1.030E-05 +5.606E-06 +5.209E-06 +1.105E-05 +2.716E-05 +5.819E-05 +0.0001064
data a2 +0.0001000 +0.0002175 +0.0003129 +0.0003823 +0.0004014 +0.0003365 +0.0001600
data a3 -6.849E-05 -0.0003420 -0.0006091 -0.0008481 -0.0009996 -0.0009793 -0.0007096
data a4 -1.357E-05 +0.0002268 +0.0004952 +0.0007589 +0.0009558 +0.0009989 +0.0008038
data a5 +1.939E-05 -5.669E-05 -0.0001509 -0.0002491 -0.0003282 -0.0003565 -0.0003019
CH3CHO+hv-->CH3+HCO fjch3cho
data a0 +7.448E-09 +1.429E-08 +2.167E-08 +2.877E-08 +3.462E-08 +3.746E-08 +3.692E-08
data a1 +3.715E-07 +1.288E-07 -3.725E-07 -1.043E-06 -1.802E-06 -2.335E-06 -2.195E-06
data a2 +6.601E-07 +4.398E-06 +1.177E-05 +2.305E-05 +3.922E-05 +5.962E-05 +8.454E-05
data a3 +1.673E-05 +1.966E-05 +1.250E-05 -4.520E-06 -3.488E-05 -7.804E-05 -0.0001334
data a4 -1.762E-05 -2.649E-05 -2.524E-05 -1.456E-05 +9.714E-06 +4.745E-05 +9.704E-05
data a5 +5.770E-06 +9.924E-06 +1.063E-05 +8.171E-06 +8.189E-07 -1.141E-05 -2.766E-05
C2H5CHO+hv-->C2H5+HCO fjc2h5cho
data a0 +4.819E-08 +7.950E-08 +1.040E-07 +1.200E-07 +1.232E-07 +1.125E-07 +9.759E-08
data a1 +1.598E-06 +3.400E-07 -1.303E-06 -2.712E-06 -2.840E-06 -1.236E-07 +7.272E-06
data a2 +1.079E-05 +3.318E-05 +6.501E-05 +0.0001047 +0.0001476 +0.0001847 +0.0002079
data a3 +4.057E-05 +1.875E-05 -3.860E-05 -0.0001255 -0.0002329 -0.0003418 -0.0004333
data a4 -5.098E-05 -5.029E-05 -8.666E-06 +6.710E-05 +0.0001690 +0.0002802 +0.0003823
data a5 +1.808E-05 +2.210E-05 +1.083E-05 -1.342E-05 -4.804E-05 -8.758E-05 -0.0001257
n-C3H7CHO+hv-->n-C3H7+HCO fjc3h7choa
data a0 +6.362E-08 +8.398E-08 +9.039E-08 +8.724E-08 +7.663E-08 +6.238E-08 +5.170E-08
data a1 +1.620E-06 +3.794E-07 -4.969E-07 -6.757E-07 +2.742E-07 +2.872E-06 +7.450E-06
data a2 +1.624E-05 +3.674E-05 +5.602E-05 +7.306E-05 +8.532E-05 +8.897E-05 +8.094E-05
data a3 +1.112E-05 -2.710E-05 -7.339E-05 -0.0001213 -0.0001639 -0.0001910 -0.0001932
data a4 -2.675E-05 -3.826E-08 +4.166E-05 +8.947E-05 +0.0001359 +0.0001704 +0.0001819
data a5 +1.146E-05 +4.686E-06 -8.779E-06 -2.545E-05 -4.258E-05 -5.624E-05 -6.216E-05
n-C3H7CHO+hv-->CH3CHO+CH2=CH2 fjc3h7chob
data a0 +3.028E-08 +3.983E-08 +4.299E-08 +4.166E-08 +3.664E-08 +2.985E-08 +2.463E-08
data a1 +7.698E-07 +1.974E-07 -2.312E-07 -3.335E-07 +1.157E-07 +1.353E-06 +3.546E-06
data a2 +7.752E-06 +1.733E-05 +2.663E-05 +3.491E-05 +4.077E-05 +4.250E-05 +3.856E-05
data a3 +5.230E-06 -1.240E-05 -3.480E-05 -5.812E-05 -7.847E-05 -9.136E-05 -9.206E-05
data a4 -1.265E-05 -6.451E-07 +1.968E-05 +4.309E-05 +6.529E-05 +8.160E-05 +8.667E-05
data a5 +5.415E-06 +2.501E-06 -4.119E-06 -1.233E-05 -2.052E-05 -2.696E-05 -2.960E-05
i-C3H7CHO+hv-->i-C3H7+HCO fjic3h7cho
data a0 +2.541E-07 +3.452E-07 +3.809E-07 +3.751E-07 +3.298E-07 +2.602E-07 +1.958E-07
data a1 +6.469E-06 +7.109E-07 -4.251E-06 -6.580E-06 -4.178E-06 +5.271E-06 +2.331E-05
data a2 +7.232E-05 +0.0001620 +0.0002543 +0.0003406 +0.0004091 +0.0004424 +0.0004273
data a3 +6.852E-05 -8.565E-05 -0.0003006 -0.0005341 -0.0007541 -0.0009143 -0.0009741
data a4 -0.0001404 -4.573E-05 +0.0001441 +0.0003732 +0.0006073 +0.0007970 +0.0008971
data a5 +5.814E-05 +3.855E-05 -2.188E-05 -0.0001009 -0.0001860 -0.0002589 -0.0003022
MACR+hv-->CH2=C(CH3)+HCO fjmacra
data a0 +1.313E-08 +1.477E-08 +1.434E-08 +1.313E-08 +1.176E-08 +1.137E-08 +1.379E-08
data a1 +2.596E-07 +1.895E-07 +2.677E-07 +5.081E-07 +9.673E-07 +1.684E-06 +2.648E-06
data a2 +2.874E-06 +5.569E-06 +7.099E-06 +7.589E-06 +6.704E-06 +4.131E-06 -2.571E-07
data a3 -3.249E-06 -1.030E-05 -1.541E-05 -1.848E-05 -1.864E-05 -1.506E-05 -7.153E-06
data a4 +1.250E-06 +7.973E-06 +1.352E-05 +1.741E-05 +1.863E-05 +1.635E-05 +9.760E-06
data a5 -6.028E-08 -2.325E-06 -4.369E-06 -5.916E-06 -6.563E-06 -6.016E-06 -3.932E-06
MACR+hv-->CH2=C(CH3)CO+H fjmacrb
data a0 +1.313E-08 +1.477E-08 +1.434E-08 +1.313E-08 +1.176E-08 +1.137E-08 +1.379E-08
data a1 +2.596E-07 +1.895E-07 +2.677E-07 +5.081E-07 +9.673E-07 +1.684E-06 +2.648E-06
data a2 +2.874E-06 +5.569E-06 +7.099E-06 +7.589E-06 +6.704E-06 +4.131E-06 -2.571E-07
data a3 -3.249E-06 -1.030E-05 -1.541E-05 -1.848E-05 -1.864E-05 -1.506E-05 -7.153E-06
data a4 +1.250E-06 +7.973E-06 +1.352E-05 +1.741E-05 +1.863E-05 +1.635E-05 +9.760E-06
data a5 -6.028E-08 -2.325E-06 -4.369E-06 -5.916E-06 -6.563E-06 -6.016E-06 -3.932E-06
data a0 +1.313E-08 +1.477E-08 +1.434E-08 +1.313E-08 +1.176E-08 +1.137E-08 +1.379E-08
CH3COCH3+hv-->CH3CO+CH3 fjacet
data a0 +8.831E-11 +1.412E-10 +1.994E-10 +2.483E-10 +2.882E-10 +3.339E-10 +4.428E-10
data a1 +3.321E-08 +3.899E-08 +3.642E-08 +3.192E-08 +2.809E-08 +2.553E-08 +2.534E-08
data a2 -2.003E-07 -2.946E-07 -3.008E-07 -2.779E-07 -2.549E-07 -2.425E-07 -2.346E-07
data a3 +1.275E-06 +1.904E-06 +2.172E-06 +2.329E-06 +2.509E-06 +2.788E-06 +3.598E-06
data a4 -6.661E-07 -1.383E-06 -1.728E-06 -1.943E-06 -2.180E-06 -2.501E-06 -3.479E-06
data a5 +9.562E-08 +3.419E-07 +4.707E-07 +5.532E-07 +6.420E-07 +7.532E-07 +1.117E-06
MEK+hv-->CH3CO+CH2CH3 fjmek
data a0 +1.789E-08 +2.900E-08 +3.756E-08 +4.337E-08 +4.513E-08 +4.159E-08 +3.669E-08
data a1 +5.801E-07 +1.167E-07 -4.939E-07 -1.083E-06 -1.343E-06 -7.477E-07 +1.058E-06
data a2 +4.065E-06 +1.205E-05 +2.324E-05 +3.739E-05 +5.324E-05 +6.748E-05 +7.910E-05
data a3 +1.533E-05 +8.566E-06 -9.999E-06 -3.910E-05 -7.630E-05 -0.0001141 -0.0001497
data a4 -1.955E-05 -2.049E-05 -7.915E-06 +1.674E-05 +5.123E-05 +8.825E-05 +0.0001255
data a5 +7.013E-06 +8.869E-06 +5.722E-06 -2.037E-06 -1.363E-05 -2.649E-05 -3.997E-05
MVK+hv-->CH3CH=CH2+CO fjmvka
data a0 +1.826E-08 +2.205E-08 +2.255E-08 +2.108E-08 +1.850E-08 +1.610E-08 +1.628E-08
data a1 +4.065E-07 +2.043E-07 +1.444E-07 +3.082E-07 +7.905E-07 +1.693E-06 +3.043E-06
data a2 +4.191E-06 +8.727E-06 +1.237E-05 +1.483E-05 +1.556E-05 +1.376E-05 +9.037E-06
data a3 -1.659E-06 -1.181E-05 -2.184E-05 -3.021E-05 -3.545E-05 -3.548E-05 -2.890E-05
data a4 -1.789E-06 +6.771E-06 +1.673E-05 +2.582E-05 +3.249E-05 +3.449E-05 +3.019E-05
data a5 +1.192E-06 -1.427E-06 -4.894E-06 -8.238E-06 -1.089E-05 -1.199E-05 -1.091E-05
MVK+hv-->CH3CO+CH2=CH2 fjmvkb
data a0 +1.826E-08 +2.205E-08 +2.255E-08 +2.108E-08 +1.850E-08 +1.610E-08 +1.628E-08
data a1 +4.065E-07 +2.043E-07 +1.444E-07 +3.082E-07 +7.905E-07 +1.693E-06 +3.043E-06
data a2 +4.191E-06 +8.727E-06 +1.237E-05 +1.483E-05 +1.556E-05 +1.376E-05 +9.037E-06
data a3 -1.659E-06 -1.181E-05 -2.184E-05 -3.021E-05 -3.545E-05 -3.548E-05 -2.890E-05
data a4 -1.789E-06 +6.771E-06 +1.673E-05 +2.582E-05 +3.249E-05 +3.449E-05 +3.019E-05
data a5 +1.192E-06 -1.427E-06 -4.894E-06 -8.238E-06 -1.089E-05 -1.199E-05 -1.091E-05
CHOCHO+hv-->2CO+H2 fjglyoxa
data a0 +3.772E-08 +4.850E-08 +5.171E-08 +4.976E-08 +4.393E-08 +3.658E-08 +3.226E-08
data a1 +9.435E-07 +3.161E-07 -1.007E-07 -9.776E-08 +5.753E-07 +2.203E-06 +4.926E-06
data a2 +9.010E-06 +2.011E-05 +3.042E-05 +3.916E-05 +4.481E-05 +4.524E-05 +3.904E-05
data a3 +4.647E-06 -1.660E-05 -4.202E-05 -6.731E-05 -8.835E-05 -9.947E-05 -9.616E-05
data a4 -1.296E-05 +2.298E-06 +2.575E-05 +5.142E-05 +7.485E-05 +9.002E-05 +9.177E-05
data a5 +5.671E-06 +1.699E-06 -6.046E-06 -1.512E-05 -2.385E-05 -3.001E-05 -3.160E-05
CHOCHO+hv-->HCHO+CO fjglyoxb
data a0 +2.399E-07 +2.851E-07 +2.899E-07 +2.758E-07 +2.501E-07 +2.329E-07 +2.597E-07
data a1 +5.193E-06 +3.060E-06 +3.133E-06 +5.781E-06 +1.245E-05 +2.434E-05 +4.159E-05
data a2 +5.992E-05 +0.0001186 +0.0001614 +0.0001910 +0.0001985 +0.0001748 +0.0001159
data a3 -2.728E-05 -0.0001594 -0.0002785 -0.0003812 -0.0004442 -0.0004429 -0.0003623
data a4 -1.874E-05 +9.276E-05 +0.0002101 +0.0003220 +0.0004023 +0.0004256 +0.0003733
data a5 +1.386E-05 -2.032E-05 -6.089E-05 -0.0001021 -0.0001338 -0.0001469 -0.0001338
CHOCHO+hv-->HCO+HCO fjglyoxc
data a0 +9.520E-07 +9.648E-07 +9.245E-07 +9.023E-07 +9.475E-07 +1.175E-06 +1.795E-06
data a1 +1.699E-05 +2.543E-05 +4.539E-05 +7.443E-05 +0.0001155 +0.0001696 +0.0002328
data a2 +0.0002703 +0.0004060 +0.0004215 +0.0003647 +0.0002258 -6.151E-06 -0.0003170
data a3 -0.0004279 -0.0008613 -0.0010210 -0.0010180 -0.0008326 -0.0004325 +0.0001659
data a4 +0.0002965 +0.0007498 +0.0009568 +0.0010120 +0.0008964 +0.0005728 +4.740E-05
data a5 -7.923E-05 -0.0002421 -0.0003243 -0.0003555 -0.0003279 -0.0002276 -5.423E-05
CH3COCHO+hv-->CH3CO+HCO fjmglyox
data a0 +1.692E-06 +1.784E-06 +1.710E-06 +1.676E-06 +1.790E-06 +2.378E-06 +4.203E-06
data a1 +2.801E-05 +3.444E-05 +7.028E-05 +0.0001337 +0.0002380 +0.0003912 +0.0006030
data a2 +0.0004289 +0.0007404 +0.0008221 +0.0007389 +0.0004187 -0.0001883 -0.0011310
data a3 -0.0006435 -0.0015680 -0.0020040 -0.0021000 -0.0016820 -0.0006362 +0.0011600
data a4 +0.0004140 +0.0013660 +0.0018940 +0.0021230 +0.0018670 +0.0010150 -0.0005633
data a5 -0.0001004 -0.0004404 -0.0006456 -0.0007539 -0.0006952 -0.0004292 +9.303E-05
CH3COCOCH3+hv-->2CH3CO fjbiacet
data a0 +5.075E-06 +5.195E-06 +5.306E-06 +5.783E-06 +7.026E-06 +1.005E-05 +1.643E-05
data a1 +4.451E-05 +0.0001043 +0.0002929 +0.0005467 +0.0008658 +0.0012380 +0.0016060
data a2 +0.0022410 +0.0035970 +0.0032100 +0.0019680 +1.457E-05 -0.0025860 -0.0054320
data a3 -0.0058280 -0.0126300 -0.0132300 -0.0106300 -0.0055040 +0.0020070 +0.0107100
data a4 +0.0070570 +0.0193300 +0.0218300 +0.0189800 +0.0120300 +0.0010860 -0.0120700
data a5 -0.0042580 -0.0141700 -0.0167800 -0.0152000 -0.0104400 -0.0025430 +0.0072110
data a6 +0.0010290 +0.0040440 +0.0049480 +0.0045960 +0.0033010 +0.0010590 -0.0017670
CH3OOH+hv-->CH3O+OH fjch3ooh
data a0 +4.346E-08 +5.243E-08 +5.337E-08 +4.990E-08 +4.396E-08 +3.882E-08 +3.985E-08
data a1 +9.772E-07 +4.985E-07 +3.891E-07 +8.013E-07 +1.964E-06 +4.102E-06 +7.289E-06
data a2 +9.647E-06 +2.035E-05 +2.866E-05 +3.424E-05 +3.572E-05 +3.134E-05 +2.002E-05
data a3 -3.267E-06 -2.719E-05 -5.005E-05 -6.913E-05 -8.081E-05 -8.036E-05 -6.406E-05
data a4 -4.562E-06 +1.567E-05 +3.828E-05 +5.905E-05 +7.402E-05 +7.812E-05 +6.695E-05
data a5 +2.866E-06 -3.356E-06 -1.121E-05 -1.886E-05 -2.481E-05 -2.718E-05 -2.421E-05
CH3NO3+hv-->CH3O+NO2 fjch3no3 
data a0 +2.286E-09 +2.839E-09 +2.907E-09 +2.693E-09 +2.302E-09 +1.821E-09 +1.463E-09
data a1 +8.414E-08 +2.690E-08 -2.458E-08 -5.720E-08 -6.521E-08 -4.499E-08 +4.077E-09
data a2 +4.113E-07 +1.014E-06 +1.607E-06 +2.105E-06 +2.461E-06 +2.639E-06 +2.779E-06
data a3 +2.225E-06 +1.468E-06 +5.243E-08 -1.416E-06 -2.707E-06 -3.651E-06 -4.396E-06
data a4 -2.547E-06 -2.446E-06 -1.292E-06 +9.875E-08 +1.433E-06 +2.508E-06 +3.359E-06
data a5 +8.724E-07 +9.756E-07 +6.356E-07 +1.739E-07 -2.947E-07 -6.944E-07 -1.009E-06
C2H5NO3+hv-->C2H5O+NO2 fjc2h5no3
data a0 +3.996E-09 +4.867E-09 +4.987E-09 +4.517E-09 +3.808E-09 +2.949E-09 +2.388E-09
data a1 +1.405E-07 +4.557E-08 -4.460E-08 -8.914E-08 -9.693E-08 -5.359E-08 +3.146E-08
data a2 +7.566E-07 +1.772E-06 +2.809E-06 +3.550E-06 +4.093E-06 +4.282E-06 +4.478E-06
data a3 +3.476E-06 +2.108E-06 -4.739E-07 -2.722E-06 -4.799E-06 -6.098E-06 -7.300E-06
data a4 -4.095E-06 -3.789E-06 -1.565E-06 +5.563E-07 +2.755E-06 +4.256E-06 +5.689E-06
data a5 +1.423E-06 +1.542E-06 +8.471E-07 +1.534E-07 -6.332E-07 -1.185E-06 -1.735E-06
n-C3H7NO3+hv-->n-C3H7O+NO2 fjnc3h7no3
data a0 +7.852E-09 +1.041E-08 +1.137E-08 +1.125E-08 +1.017E-08 +8.660E-09 +7.643E-09
data a1 +2.370E-07 +9.642E-08 -1.791E-08 -5.960E-08 +3.815E-08 +3.325E-07 +8.602E-07
data a2 +1.591E-06 +3.923E-06 +6.297E-06 +8.527E-06 +1.018E-05 +1.085E-05 +1.020E-05
data a3 +3.145E-06 -5.498E-07 -5.861E-06 -1.176E-05 -1.701E-05 -2.056E-05 -2.131E-05
data a4 -4.461E-06 -2.378E-06 +2.177E-06 +7.866E-06 +1.334E-05 +1.752E-05 +1.916E-05
data a5 +1.672E-06 +1.275E-06 -1.534E-07 -2.103E-06 -4.063E-06 -5.658E-06 -6.410E-06
i-C3H7NO3+hv-->i-C3H7O+NO2 fjic3h7no3
data a0 +7.592E-09 +9.173E-09 +9.096E-09 +8.186E-09 +6.764E-09 +5.255E-09 +4.135E-09
data a1 +2.505E-07 +6.836E-08 -7.116E-08 -1.479E-07 -1.423E-07 -5.650E-08 +1.300E-07
data a2 +1.540E-06 +3.516E-06 +5.188E-06 +6.504E-06 +7.290E-06 +7.532E-06 +7.535E-06
data a3 +5.474E-06 +2.333E-06 -1.928E-06 -6.144E-06 -9.477E-06 -1.170E-05 -1.297E-05
data a4 -6.834E-06 -5.438E-06 -1.801E-06 +2.394E-06 +6.015E-06 +8.760E-06 +1.041E-05
data a5 +2.435E-06 +2.321E-06 +1.214E-06 -2.279E-07 -1.536E-06 -2.596E-06 -3.231E-06
t-C4H9NO3+hv-->t-C4H9O+NO2 fjtc4h9no3
data a0 +1.894E-08 +2.730E-08 +3.145E-08 +3.208E-08 +2.942E-08 +2.407E-08 +1.805E-08
data a1 +5.860E-07 +6.299E-08 -4.678E-07 -8.393E-07 -8.849E-07 -3.961E-07 +7.858E-07
data a2 +4.954E-06 +1.231E-05 +2.067E-05 +2.924E-05 +3.700E-05 +4.251E-05 +4.449E-05
data a3 +1.365E-05 +3.946E-06 -1.358E-05 -3.486E-05 -5.697E-05 -7.608E-05 -8.822E-05
data a4 -1.864E-05 -1.535E-05 -1.258E-06 +1.850E-05 +4.066E-05 +6.134E-05 +7.604E-05
data a5 +6.886E-06 +7.104E-06 +2.952E-06 -3.614E-06 -1.138E-05 -1.896E-05 -2.463E-05
CH3C(O)CH2NO3+hv-->CH3C(O)CH2O+NO2 fjnoaa
data a0 +1.837E-08 +2.530E-08 +2.833E-08 +2.844E-08 +2.590E-08 +2.158E-08 +1.753E-08
data a1 +5.392E-07 +1.260E-07 -2.556E-07 -4.712E-07 -3.687E-07 +2.203E-07 +1.408E-06
data a2 +4.343E-06 +1.058E-05 +1.731E-05 +2.390E-05 +2.942E-05 +3.269E-05 +3.276E-05
data a3 +9.562E-06 +4.236E-07 -1.420E-05 -3.107E-05 -4.758E-05 -6.061E-05 -6.709E-05
data a4 -1.371E-05 -9.472E-06 +2.703E-06 +1.864E-05 +3.551E-05 +5.009E-05 +5.891E-05
data a5 +5.136E-06 +4.700E-06 +9.973E-07 -4.365E-06 -1.034E-05 -1.578E-05 -1.934E-05
CH3C(O)CH2NO3+hv-->CH3CO+HCHO+NO2 fjnoab
data a0 +5.205E-09 +7.487E-09 +8.887E-09 +9.317E-09 +9.013E-09 +8.114E-09 +6.975E-09
data a1 +2.126E-07 +9.487E-08 -5.808E-08 -1.696E-07 -2.109E-07 -1.226E-07 +1.404E-07
data a2 +7.017E-07 +2.343E-06 +4.590E-06 +6.925E-06 +9.215E-06 +1.104E-05 +1.208E-05
data a3 +6.389E-06 +5.452E-06 +1.336E-06 -3.902E-06 -9.835E-06 -1.531E-05 -1.926E-05
data a4 -6.803E-06 -7.907E-06 -5.020E-06 -5.569E-07 +4.999E-06 +1.048E-05 +1.473E-05
data a5 +2.239E-06 +3.022E-06 +2.271E-06 +8.760E-07 -9.802E-07 -2.896E-06 -4.440E-06
HOCH2CHO+hv-->HCO+HCHO+HO2 fjhoch2cho
data a0 +1.258E-08 +1.810E-08 +2.114E-08 +2.204E-08 +2.080E-08 +1.787E-08 +1.448E-08
data a1 +4.319E-07 +1.089E-07 -2.510E-07 -5.272E-07 -5.993E-07 -3.359E-07 +3.536E-07
data a2 +2.591E-06 +7.080E-06 +1.255E-05 +1.836E-05 +2.375E-05 +2.781E-05 +2.990E-05
data a3 +1.207E-05 +7.491E-06 -3.255E-06 -1.704E-05 -3.174E-05 -4.484E-05 -5.418E-05
data a4 -1.456E-05 -1.459E-05 -6.506E-06 +5.829E-06 +2.012E-05 +3.380E-05 +4.440E-05
data a5 +5.097E-06 +6.055E-06 +3.815E-06 -1.723E-07 -5.075E-06 -9.985E-06 -1.395E-05
CH2(OH)COCH3+hv-->CH3CO+HCHO+HO2 fjacetol
data a0 +3.901E-09 +5.227E-09 +5.750E-09 +5.636E-09 +5.070E-09 +4.203E-09 +3.485E-09
